"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Sub-Optimal",164.999999997599,"2018-08-22 15:31:00","2018-08-22 18:16:00",48.673,48.67332,4.94416666666667
"Sub-Optimal",149.999999994083,"2018-09-25 17:01:00","2018-09-25 19:31:00",48.76633,48.76661,4.79
"Sub-Optimal",269.999999999806,"2018-09-26 09:46:00","2018-09-26 14:16:00",48.76824,48.76875,4.62947368421053
"Sub-Optimal",195.000000004632,"2018-09-26 17:16:00","2018-09-26 20:31:00",48.76909,48.76947,4.66714285714286
"Sub-Optimal",284.999999999587,"2018-09-27 10:01:00","2018-09-27 14:46:00",48.77101,48.77155,4.4825
"Sub-Optimal",344.999999998714,"2018-09-28 09:31:00","2018-09-28 15:16:00",48.77369,48.77435,4.47208333333333
"Sub-Optimal",105.000000002207,"2018-09-28 20:16:00","2018-09-28 22:01:00",48.77492,48.77512,4.9825
"Sub-Optimal",60.0000000028615,"2019-05-10 10:46:00","2019-05-10 11:46:00",49.38753,49.38764,4.924
"Sub-Optimal",135.00000000177,"2019-06-17 06:31:00","2019-06-17 08:46:00",49.49115,49.49141,4.944
"Sub-Optimal",209.999999996944,"2019-06-17 17:01:00","2019-06-17 20:31:00",49.49235,49.49275,4.81866666666667
"Sub-Optimal",225.00000000046,"2019-06-19 06:01:00","2019-06-19 09:46:00",49.49658,49.49701,4.76125
"Sub-Optimal",359.999999998496,"2019-06-20 07:01:00","2019-06-20 13:01:00",49.49943,49.50012,4.5268
"Sub-Optimal",120.000000001988,"2019-07-20 09:01:00","2019-07-20 11:01:00",49.58185,49.58208,4.80888888888889
"Sub-Optimal",59.9999999991269,"2019-07-20 19:01:00","2019-07-20 20:01:00",49.58299,49.58311,4.984
"Sub-Optimal",464.999999996968,"2019-07-21 07:16:00","2019-07-21 15:01:00",49.58439,49.58528,4.5165625
"Sub-Optimal",74.9999999989086,"2019-07-22 11:31:00","2019-07-22 12:46:00",49.58762,49.58776,4.89
"Sub-Optimal",164.999999997599,"2019-07-23 11:01:00","2019-07-23 13:46:00",49.5903,49.59061,4.9225
"Sub-Optimal",165.000000005068,"2019-07-23 23:16:00","2019-07-24 02:01:00",49.5917,49.59201,4.67583333333333
"Sub-Optimal",255.000000003758,"2019-07-24 10:31:00","2019-07-24 14:46:00",49.59298,49.59347,4.36166666666667
"Sub-Optimal",90.0000000024249,"2019-07-24 21:31:00","2019-07-24 23:01:00",49.59424,49.59441,4.76
"Sub-Optimal",240.000000000242,"2019-07-25 11:31:00","2019-07-25 15:31:00",49.59584,49.59629,3.78117647058824
"Sub-Optimal",420.000000001357,"2019-07-25 21:46:00","2019-07-26 04:46:00",49.59701,49.5978,4.28172413793103
"Sub-Optimal",330.000000002667,"2019-07-26 12:16:00","2019-07-26 17:46:00",49.59866,49.59929,3.56434782608696
"Sub-Optimal",449.999999997186,"2019-07-26 22:31:00","2019-07-27 06:01:00",49.59983,49.60069,3.61548387096774
"Sub-Optimal",345.000000002449,"2019-07-27 12:01:00","2019-07-27 17:46:00",49.60137,49.60203,4.075
"Sub-Optimal",405.000000001576,"2019-07-27 23:31:00","2019-07-28 06:16:00",49.60268,49.60346,4.07535714285714
"Sub-Optimal",240.000000003977,"2019-07-28 13:46:00","2019-07-28 17:46:00",49.60431,49.60477,4.43294117647059
"Sub-Optimal",389.999999998059,"2019-07-29 00:31:00","2019-07-29 07:01:00",49.60554,49.60628,4.45555555555556
"Sub-Optimal",330.000000002667,"2019-07-29 13:31:00","2019-07-29 19:01:00",49.60702,49.60765,4.37434782608696
"Sub-Optimal",495.000000000266,"2019-07-30 02:16:00","2019-07-30 10:31:00",49.60848,49.60942,4.12529411764706
"Sub-Optimal",300.000000003104,"2019-07-30 14:16:00","2019-07-30 19:16:00",49.60985,49.61042,4.61238095238095
"Sub-Optimal",345.000000002449,"2019-07-31 04:31:00","2019-07-31 10:16:00",49.61147,49.61213,4.6675
"Sub-Optimal",59.9999999991269,"2019-08-01 09:31:00","2019-08-01 10:31:00",49.61479,49.6149,4.94
"Sub-Optimal",165.000000001334,"2019-08-17 11:16:00","2019-08-17 14:01:00",49.65882,49.65913,4.855
"Sub-Optimal",254.999999996289,"2019-08-19 11:01:00","2019-08-19 15:16:00",49.66427,49.66476,4.67055555555556
"Sub-Optimal",495.000000000266,"2019-08-28 02:01:00","2019-08-28 10:16:00",49.6879,49.68884,4.01588235294118
"Sub-Optimal",285.000000003322,"2019-08-28 15:01:00","2019-08-28 19:46:00",49.68939,49.68993,4.563
"Sub-Optimal",105.000000002207,"2019-08-29 10:46:00","2019-08-29 12:31:00",49.69164,49.69184,4.88125
"Sub-Optimal",90.0000000024249,"2020-06-23 07:46:00","2020-06-23 09:16:00",50.51048,50.51065,4.76857142857143
"Sub-Optimal",105.000000002207,"2020-06-23 21:01:00","2020-06-23 22:46:00",50.51199,50.51219,4.90875
"Sub-Optimal",374.999999998278,"2020-06-24 07:16:00","2020-06-24 13:31:00",50.51316,50.51387,4.67961538461538
"Sub-Optimal",300.000000006838,"2020-06-27 09:01:00","2020-06-27 14:01:00",50.52158,50.52215,4.0195
"Sub-Optimal",330.000000002667,"2020-06-27 21:16:00","2020-06-28 02:46:00",50.52298,50.5236,4.76260869565217
"Sub-Optimal",299.999999999369,"2020-06-28 10:16:00","2020-06-28 15:16:00",50.52446,50.52503,4.32526315789474
"Sub-Optimal",375.000000002012,"2020-07-13 22:31:00","2020-07-14 04:46:00",50.56695,50.56767,4.18884615384615
"Sub-Optimal",269.999999999806,"2020-07-14 12:16:00","2020-07-14 16:46:00",50.56852,50.56904,3.84263157894737
"Sub-Optimal",404.999999997841,"2020-07-14 22:46:00","2020-07-15 05:31:00",50.56972,50.57049,4.10857142857143
"Sub-Optimal",225.00000000046,"2020-07-15 13:16:00","2020-07-15 17:01:00",50.57138,50.57181,4.63125
"Sub-Optimal",180.000000001115,"2020-07-16 03:16:00","2020-07-16 06:16:00",50.57298,50.57332,4.79230769230769
"Sub-Optimal",239.999999996508,"2020-07-16 14:01:00","2020-07-16 18:01:00",50.5742,50.57466,4.78235294117647
"Sub-Optimal",495.000000000266,"2020-07-17 00:31:00","2020-07-17 08:46:00",50.5754,50.57634,3.69205882352941
"Sub-Optimal",225.00000000046,"2020-07-17 14:46:00","2020-07-17 18:31:00",50.57703,50.57746,4.6325
"Sub-Optimal",285.000000003322,"2020-07-18 02:31:00","2020-07-18 07:16:00",50.57837,50.57891,4.32
"Sub-Optimal",239.999999996508,"2020-07-18 15:31:00","2020-07-18 19:31:00",50.57985,50.58031,4.40941176470588
"Sub-Optimal",164.999999997599,"2020-07-20 05:31:00","2020-07-20 08:16:00",50.58419,50.58451,4.77666666666667
"Sub-Optimal",74.9999999989086,"2020-07-20 10:16:00","2020-07-20 11:31:00",50.58473,50.58488,4.96166666666667
"Sub-Optimal",300.000000003104,"2020-07-20 16:31:00","2020-07-20 21:31:00",50.58545,50.58602,4.42285714285714
"Sub-Optimal",435.000000004874,"2020-07-21 04:31:00","2020-07-21 11:46:00",50.58682,50.58764,4.60766666666667
"Sub-Optimal",255.000000000024,"2020-07-22 08:01:00","2020-07-22 12:16:00",50.58996,50.59044,4.82333333333333
"Sub-Optimal",210.000000004413,"2020-07-22 18:01:00","2020-07-22 21:31:00",50.5911,50.5915,4.79733333333333
"Sub-Optimal",465.000000000703,"2020-07-23 06:16:00","2020-07-23 14:01:00",50.5925,50.59338,4.3121875
"Sub-Optimal",75.0000000026432,"2020-07-23 18:46:00","2020-07-23 20:01:00",50.59392,50.59407,4.87666666666667
"Sub-Optimal",344.999999998714,"2020-07-24 08:31:00","2020-07-24 14:16:00",50.59549,50.59615,4.6675
"Sub-Optimal",255.000000003758,"2020-07-27 10:31:00","2020-07-27 14:46:00",50.60394,50.60443,4.46277777777778
"Sub-Optimal",150.000000001552,"2020-08-12 13:31:00","2020-08-12 16:01:00",50.64812,50.6484,4.84090909090909
"Sub-Optimal",120.000000005723,"2020-08-14 15:01:00","2020-08-14 17:01:00",50.65377,50.654,4.84555555555556
"Sub-Optimal",360.000000002231,"2020-08-15 00:01:00","2020-08-15 06:01:00",50.6548,50.65548,4.508
"Sub-Optimal",269.999999999806,"2020-08-16 02:16:00","2020-08-16 06:46:00",50.65779,50.65831,4.48789473684211
"Sub-Optimal",225.00000000046,"2020-08-16 15:01:00","2020-08-16 18:46:00",50.65925,50.65968,4.81375
"Sub-Optimal",74.9999999989086,"2020-08-17 06:31:00","2020-08-17 07:46:00",50.66102,50.66116,4.94333333333333
"Sub-Optimal",135.00000000177,"2020-08-26 13:16:00","2020-08-26 15:31:00",50.68645,50.6867,4.773
"Sub-Optimal",135.00000000177,"2020-08-28 02:31:00","2020-08-28 04:46:00",50.6907,50.69096,4.808
"Sub-Optimal",269.999999999806,"2020-08-28 13:16:00","2020-08-28 17:46:00",50.69193,50.69244,4.33421052631579
"Sub-Optimal",465.000000000703,"2020-08-28 23:31:00","2020-08-29 07:16:00",50.6931,50.69398,4.6134375
"Sub-Optimal",225.00000000046,"2020-08-31 15:46:00","2020-08-31 19:31:00",50.70043,50.70086,4.545
"Sub-Optimal",150.000000001552,"2020-09-01 16:31:00","2020-09-01 19:01:00",50.70326,50.70354,4.84727272727273
"Sub-Optimal",180.000000001115,"2020-09-04 11:01:00","2020-09-04 14:01:00",50.71085,50.71119,4.90846153846154
"Sub-Optimal",105.000000002207,"2020-09-09 03:01:00","2020-09-09 04:46:00",50.72363,50.72383,4.965
"Sub-Optimal",299.999999999369,"2020-09-11 07:16:00","2020-09-11 12:16:00",50.7296,50.73017,4.83
"Sub-Optimal",135.00000000177,"2021-05-12 17:16:00","2021-05-12 19:31:00",51.39649,51.39675,4.872
"Sub-Optimal",225.00000000046,"2021-05-17 08:46:00","2021-05-17 12:31:00",51.40922,51.40965,4.625
"Sub-Optimal",179.999999997381,"2021-05-17 22:31:00","2021-05-18 01:31:00",51.41079,51.41113,4.91538461538462
"Sub-Optimal",59.9999999953923,"2021-06-01 11:46:00","2021-06-01 12:46:00",51.45066,51.45077,5.02
"Sub-Optimal",180.000000001115,"2021-06-04 13:31:00","2021-06-04 16:31:00",51.45908,51.45942,4.76
"Sub-Optimal",150.000000001552,"2021-06-05 03:46:00","2021-06-05 06:16:00",51.4607,51.46099,4.86545454545455
"Sub-Optimal",254.999999996289,"2021-06-21 14:01:00","2021-06-21 18:16:00",51.50571,51.50619,4.55555555555556
"Sub-Optimal",540.000000003346,"2021-06-22 00:46:00","2021-06-22 09:46:00",51.50694,51.50796,4.69459459459459
"Sub-Optimal",135.00000000177,"2021-06-23 16:46:00","2021-06-23 19:01:00",51.5115,51.51176,4.715
"Sub-Optimal",495.000000000266,"2021-06-24 02:46:00","2021-06-24 11:01:00",51.51264,51.51359,4.47647058823529
"Sub-Optimal",210.000000004413,"2021-06-24 15:46:00","2021-06-24 19:16:00",51.51413,51.51453,4.77466666666667
"Sub-Optimal",539.999999999611,"2021-06-25 03:31:00","2021-06-25 12:31:00",51.51547,51.5165,4.01864864864865
"Sub-Optimal",179.999999997381,"2021-06-25 16:46:00","2021-06-25 19:46:00",51.51698,51.51732,4.31909090909091
"Sub-Optimal",524.999999999829,"2021-06-26 04:46:00","2021-06-26 13:31:00",51.51835,51.51935,4.45294117647059
"Sub-Optimal",150.000000001552,"2021-07-07 04:31:00","2021-07-07 07:01:00",51.54846,51.54875,4.84909090909091
"Sub-Optimal",59.9999999991269,"2021-07-10 07:46:00","2021-07-10 08:46:00",51.55705,51.55717,4.946
"Sub-Optimal",90.0000000024249,"2021-07-11 07:46:00","2021-07-11 09:16:00",51.55979,51.55996,5.03
"Sub-Optimal",359.999999998496,"2021-07-13 06:46:00","2021-07-13 12:46:00",51.56516,51.56584,4.6288
"Sub-Optimal",150.000000001552,"2021-07-14 09:46:00","2021-07-14 12:16:00",51.56824,51.56852,4.85909090909091
"Sub-Optimal",360.000000002231,"2021-07-15 08:01:00","2021-07-15 14:01:00",51.57078,51.57146,3.912
"Sub-Optimal",330.000000002667,"2021-07-15 20:16:00","2021-07-16 01:46:00",51.57218,51.5728,4.72217391304348
"Sub-Optimal",375.000000002012,"2021-07-16 09:16:00","2021-07-16 15:31:00",51.57366,51.57437,3.71307692307692
"Sub-Optimal",345.000000002449,"2021-07-16 21:01:00","2021-07-17 02:46:00",51.575,51.57566,4.77541666666667
"Sub-Optimal",314.999999999151,"2021-07-17 10:31:00","2021-07-17 15:46:00",51.57654,51.57714,4.38954545454545
"Sub-Optimal",165.000000005068,"2021-07-18 12:01:00","2021-07-18 14:46:00",51.57945,51.57977,4.97083333333333
"Sub-Optimal",134.999999998035,"2021-07-19 13:16:00","2021-07-19 15:31:00",51.58234,51.58259,4.808
"Sub-Optimal",404.999999997841,"2021-07-20 01:16:00","2021-07-20 08:01:00",51.58371,51.58448,4.8275
"Sub-Optimal",105.000000002207,"2021-07-20 14:16:00","2021-07-20 16:01:00",51.58519,51.58539,4.86625
"Sub-Optimal",329.999999995198,"2021-07-25 07:16:00","2021-07-25 12:46:00",51.59809,51.59872,4.7004347826087
"Sub-Optimal",374.999999998278,"2021-07-27 08:01:00","2021-07-27 14:16:00",51.60365,51.60437,4.68423076923077
"Sub-Optimal",315.000000002885,"2021-07-28 09:01:00","2021-07-28 14:16:00",51.60651,51.60711,4.46863636363636
"Sub-Optimal",285.000000003322,"2021-07-29 09:01:00","2021-07-29 13:46:00",51.60925,51.60979,4.7485
"Sub-Optimal",150.000000001552,"2021-07-30 11:31:00","2021-07-30 14:01:00",51.61227,51.61256,4.86181818181818
"Sub-Optimal",240.000000000242,"2021-07-31 11:16:00","2021-07-31 15:16:00",51.61498,51.61544,4.51470588235294
"Sub-Optimal",74.9999999989086,"2021-07-31 22:16:00","2021-07-31 23:31:00",51.61624,51.61638,4.92666666666667
"Sub-Optimal",225.00000000046,"2021-08-01 12:16:00","2021-08-01 16:01:00",51.61784,51.61827,4.66625
"Sub-Optimal",74.9999999989086,"2021-08-03 14:01:00","2021-08-03 15:16:00",51.62352,51.62366,4.73666666666667
"Sub-Optimal",165.000000005068,"2021-08-05 03:46:00","2021-08-05 06:31:00",51.62783,51.62814,4.81666666666667
"Sub-Optimal",345.000000002449,"2021-08-11 08:16:00","2021-08-11 14:01:00",51.64478,51.64544,4.65208333333333
"Sub-Optimal",360.000000002231,"2021-08-12 08:46:00","2021-08-12 14:46:00",51.64758,51.64826,4.5232
"Sub-Optimal",405.000000001576,"2021-08-25 08:16:00","2021-08-25 15:01:00",51.68314,51.68391,4.46678571428571
"Sub-Optimal",314.999999999151,"2021-08-30 11:16:00","2021-08-30 16:31:00",51.69718,51.69778,4.13
"Sub-Optimal",89.9999999986903,"2021-08-31 13:16:00","2021-08-31 14:46:00",51.70014,51.70032,5.01
"Sub-Optimal",120.000000001988,"2021-09-02 03:01:00","2021-09-02 05:01:00",51.70445,51.70468,4.65111111111111
"Sub-Optimal",209.999999996944,"2021-09-02 14:31:00","2021-09-02 18:01:00",51.70577,51.70617,4.61533333333333
"Sub-Optimal",359.999999998496,"2021-09-03 00:46:00","2021-09-03 06:46:00",51.70694,51.70762,4.5976
"Sub-Optimal",164.999999997599,"2021-09-03 15:16:00","2021-09-03 18:01:00",51.70859,51.70891,4.8
"Sub-Optimal",449.999999997186,"2021-09-04 02:31:00","2021-09-04 10:01:00",51.70988,51.71073,4.41161290322581
"Sub-Optimal",194.999999997162,"2021-09-04 15:31:00","2021-09-04 18:46:00",51.71136,51.71173,4.78642857142857
"Sub-Optimal",405.000000001576,"2021-09-05 04:31:00","2021-09-05 11:16:00",51.71284,51.71361,4.43142857142857
"Sub-Optimal",284.999999999587,"2021-09-08 09:16:00","2021-09-08 14:01:00",51.72161,51.72215,4.683
"Sub-Optimal",329.999999998932,"2021-09-17 03:30:00","2021-09-17 09:00:00",51.74561,51.74623,4.67391304347826
"Sub-Optimal",494.999999996531,"2021-09-17 14:15:00","2021-09-17 22:30:00",51.74683,51.74777,4.50529411764706
"Sub-Optimal",269.999999999806,"2022-05-22 09:45:00","2022-05-22 14:15:00",52.42303,52.42354,4.63736842105263
"Sub-Optimal",389.999999998059,"2022-05-22 21:45:00","2022-05-23 04:15:00",52.4244,52.42514,4.78148148148148
"Sub-Optimal",269.999999999806,"2022-06-22 11:30:00","2022-06-22 16:00:00",52.50816,52.50868,4.72263157894737
"Sub-Optimal",254.999999996289,"2022-06-22 22:45:00","2022-06-23 03:00:00",52.50945,52.50993,4.35444444444444
"Sub-Optimal",60.0000000028615,"2022-06-24 00:30:00","2022-06-24 01:30:00",52.51239,52.5125,4.862
"Sub-Optimal",405.000000001576,"2022-06-24 13:30:00","2022-06-24 20:15:00",52.51387,52.51464,4.13785714285714
"Sub-Optimal",150.000000001552,"2022-06-25","2022-06-25 02:30:00",52.51507,52.51535,4.44090909090909
"Sub-Optimal",465.000000000703,"2022-06-25 14:15:00","2022-06-25 22:00:00",52.5167,52.51758,4.030625
"Sub-Optimal",420.000000001357,"2022-06-26 00:30:00","2022-06-26 07:30:00",52.51787,52.51866,4.16846153846154
"Sub-Optimal",465.000000004437,"2022-06-26 14:45:00","2022-06-26 22:30:00",52.51949,52.52038,3.7328125
"Sub-Optimal",225.00000000046,"2022-06-27 00:30:00","2022-06-27 04:15:00",52.52061,52.52103,4.441875
"Sub-Optimal",284.999999999587,"2022-07-13 03:45:00","2022-07-13 08:30:00",52.56481,52.56535,4.4165
"Sub-Optimal",60.0000000028615,"2022-07-13 16:15:00","2022-07-13 17:15:00",52.56624,52.56635,4.544
"Sub-Optimal",89.9999999986903,"2022-07-24 14:45:00","2022-07-24 16:15:00",52.5962,52.59638,4.86857142857143
"Sub-Optimal",164.999999997599,"2022-07-26 16:00:00","2022-07-26 18:45:00",52.60183,52.60214,4.72416666666667
"Sub-Optimal",450.000000000921,"2022-08-30 06:15:00","2022-08-30 13:45:00",52.6966,52.69746,4.76322580645161
"Sub-Optimal",209.999999996944,"2022-09-10 04:30:00","2022-09-10 08:00:00",52.72654,52.72694,4.604
"Sub-Optimal",165.000000001334,"2023-06-27 12:30:00","2023-06-27 15:15:00",53.52197,53.52229,4.78916666666667
"Sub-Optimal",150.000000001552,"2023-07-20 10:30:00","2023-07-20 13:00:00",53.58476,53.58505,4.93454545454545
"Sub-Optimal",135.00000000177,"2023-07-21 11:15:00","2023-07-21 13:30:00",53.58759,53.58784,4.936
"Sub-Optimal",119.999999998254,"2023-08-06 13:00:00","2023-08-06 15:00:00",53.63162,53.63185,4.92333333333333
"Sub-Optimal",120.000000001988,"2023-08-25 13:15:00","2023-08-25 15:15:00",53.6837,53.68393,4.77222222222222
"Sub-Optimal",360.000000002231,"2024-05-17 00:15:00","2024-05-17 06:15:00",54.41099,54.41167,4.7984
"Sub-Optimal",239.999999996508,"2024-06-01 12:15:00","2024-06-01 16:15:00",54.45345,54.45391,4.53941176470588
"Sub-Optimal",195.000000000897,"2024-06-10 07:30:00","2024-06-10 10:45:00",54.47757,54.47794,4.83214285714286
"Sub-Optimal",210.000000000679,"2024-06-10 20:00:00","2024-06-10 23:30:00",54.479,54.47939,4.62133333333333
"Sub-Optimal",360.000000002231,"2024-06-11 06:45:00","2024-06-11 12:45:00",54.48022,54.48091,4.7688
"Sub-Optimal",104.999999994737,"2024-06-11 22:00:00","2024-06-11 23:45:00",54.48196,54.48216,5.00875
"Sub-Optimal",165.000000005068,"2024-06-12 10:15:00","2024-06-12 13:00:00",54.48336,54.48368,4.7075
"Sub-Optimal",405.000000001576,"2024-06-14 23:15:00","2024-06-15 06:00:00",54.49033,54.4911,4.23535714285714
"Sub-Optimal",225.00000000046,"2024-06-15 12:30:00","2024-06-15 16:15:00",54.49184,54.49227,4.615625
"Sub-Optimal",239.999999996508,"2024-06-19 15:15:00","2024-06-19 19:15:00",54.50311,54.50357,4.53705882352941
"Sub-Optimal",359.999999998496,"2024-06-20 01:30:00","2024-06-20 07:30:00",54.50428,54.50497,4.3212
"Sub-Optimal",180.000000001115,"2024-06-20 15:45:00","2024-06-20 18:45:00",54.50591,54.50625,4.87
"Sub-Optimal",314.999999999151,"2024-06-21 03:00:00","2024-06-21 08:15:00",54.50719,54.50779,4.05136363636364
"Sub-Optimal",180.000000001115,"2024-06-22 05:15:00","2024-06-22 08:15:00",54.51019,54.51053,4.71692307692308
"Sub-Optimal",135.00000000177,"2024-06-22 17:45:00","2024-06-22 20:00:00",54.51162,54.51187,4.956
"Sub-Optimal",390.000000005529,"2024-06-26 07:15:00","2024-06-26 13:45:00",54.52138,54.52212,4.61148148148148
"Sub-Optimal",225.00000000046,"2024-07-05 16:45:00","2024-07-05 20:30:00",54.54712,54.54755,4.768125
"Sub-Optimal",59.9999999991269,"2024-07-06 17:00:00","2024-07-06 18:00:00",54.54989,54.55,4.978
"Sub-Optimal",435.000000001139,"2024-07-07 04:45:00","2024-07-07 12:00:00",54.55123,54.55205,4.76666666666667
"Sub-Optimal",180.000000001115,"2024-07-07 17:45:00","2024-07-07 20:45:00",54.55271,54.55305,4.67846153846154
"Sub-Optimal",464.999999996968,"2024-07-08 05:30:00","2024-07-08 13:15:00",54.55405,54.55494,4.3725
"Sub-Optimal",225.00000000046,"2024-07-08 18:15:00","2024-07-08 22:00:00",54.55551,54.55594,4.585
"Sub-Optimal",450.000000000921,"2024-07-09 06:15:00","2024-07-09 13:45:00",54.55688,54.55773,4.13838709677419
"Sub-Optimal",135.00000000177,"2024-07-09 18:45:00","2024-07-09 21:00:00",54.5583,54.55856,4.625
"Sub-Optimal",300.000000003104,"2024-07-10 07:15:00","2024-07-10 12:15:00",54.55973,54.5603,4.1
"Sub-Optimal",449.999999997186,"2024-08-09 08:45:00","2024-08-09 16:15:00",54.64209,54.64295,4.33
"Sub-Optimal",329.999999995198,"2024-08-10 10:45:00","2024-08-10 16:15:00",54.64506,54.64569,4.6695652173913
"Sub-Optimal",164.999999997599,"2024-08-11 12:45:00","2024-08-11 15:30:00",54.64803,54.64834,4.87916666666667
"Sub-Optimal",134.999999998035,"2024-09-05 11:30:00","2024-09-05 13:45:00",54.71638,54.71664,4.989
