"type","durationMinutes","startTime","endTime","startNum","endNum","eventTemperature"
"Sub-Optimal",134.999999998035,"2009-08-10 03:00:00","2009-08-10 05:15:00",39.63322,39.63348,16.141
"Sub-Optimal",59.9999999991269,"2009-08-11 04:45:00","2009-08-11 05:45:00",39.63616,39.63627,16.14
"Sub-Optimal",59.9999999991269,"2009-08-12 05:45:00","2009-08-12 06:45:00",39.63901,39.63913,16.138
"Sub-Optimal",179.999999997381,"2009-08-13 05:45:00","2009-08-13 08:45:00",39.64175,39.64209,16.3238461538462
"Sub-Optimal",359.999999998496,"2009-08-14 05:00:00","2009-08-14 11:00:00",39.64441,39.64509,16.514
"Sub-Optimal",344.999999998714,"2009-08-15 06:30:00","2009-08-15 12:15:00",39.64732,39.64797,16.8258333333333
"Sub-Optimal",165.000000001334,"2009-08-16 09:15:00","2009-08-16 12:00:00",39.65037,39.65068,16.86
"Sub-Optimal",104.999999998472,"2009-08-17 11:00:00","2009-08-17 12:45:00",39.65331,39.65351,16.40375
"Sub-Optimal",210.000000000679,"2009-09-11 04:45:00","2009-09-11 08:15:00",39.72109,39.72149,16.3993333333333
"Sub-Optimal",134.999999998035,"2009-09-12 06:45:00","2009-09-12 09:00:00",39.72406,39.72432,16.342
"Sub-Optimal",89.9999999986903,"2009-09-13 08:30:00","2009-09-13 10:00:00",39.727,39.72717,16.2114285714286
"Sub-Optimal",119.999999998254,"2009-09-15 10:30:00","2009-09-15 12:30:00",39.73271,39.73293,16.16
"Sub-Optimal",90.0000000024249,"2009-09-15 22:45:00","2009-09-16 00:15:00",39.7341,39.73428,16.0828571428571
"Sub-Optimal",225.00000000046,"2009-09-16 10:45:00","2009-09-16 14:30:00",39.73547,39.7359,16.299375
"Sub-Optimal",149.999999997817,"2009-09-16 23:45:00","2009-09-17 02:15:00",39.73696,39.73724,16.0954545454545
"Sub-Optimal",180.000000001115,"2009-09-17 11:45:00","2009-09-17 14:45:00",39.73833,39.73867,16.3684615384615
"Sub-Optimal",510.000000000048,"2009-09-17 20:15:00","2009-09-18 04:45:00",39.7393,39.74027,16.6065714285714
"Sub-Optimal",134.999999998035,"2009-09-18 13:00:00","2009-09-18 15:15:00",39.74121,39.74147,16.358
"Sub-Optimal",434.999999997405,"2009-09-18 20:45:00","2009-09-19 04:00:00",39.74209,39.74292,16.7396666666667
"Sub-Optimal",285.000000003322,"2009-09-19 13:00:00","2009-09-19 17:45:00",39.74395,39.74449,16.2385
"Sub-Optimal",524.999999999829,"2009-09-19 20:00:00","2009-09-20 04:45:00",39.74475,39.74575,16.8916666666667
"Sub-Optimal",359.999999998496,"2009-09-20 23:15:00","2009-09-21 05:15:00",39.74786,39.74854,16.5232
"Sub-Optimal",59.9999999991269,"2009-09-22 03:45:00","2009-09-22 04:45:00",39.75111,39.75123,16.114
"Sub-Optimal",74.9999999989086,"2010-06-07 19:30:00","2010-06-07 20:45:00",40.45976,40.4599,16.2083333333333
"Sub-Optimal",179.999999997381,"2010-06-12 23:00:00","2010-06-13 02:00:00",40.47386,40.4742,16.3907692307692
"Sub-Optimal",119.999999998254,"2010-09-29 04:45:00","2010-09-29 06:45:00",40.77041,40.77063,16.1533333333333
"Sub-Optimal",104.999999998472,"2010-09-30 06:00:00","2010-09-30 07:45:00",40.77329,40.77349,16.105
"Sub-Optimal",765.000000000072,"2011-07-16 18:15:00","2011-07-17 07:00:00",41.56647,41.56792,16.7465384615385
"Sub-Optimal",480.000000000484,"2011-07-17 09:45:00","2011-07-17 17:45:00",41.56824,41.56915,16.2193939393939
"Sub-Optimal",89.9999999986903,"2011-07-18 15:45:00","2011-07-18 17:15:00",41.57166,41.57183,16.2071428571429
"Sub-Optimal",165.000000001334,"2011-07-23 06:45:00","2011-07-23 09:30:00",41.58433,41.58465,16.23
"Sub-Optimal",209.999999996944,"2011-07-24 07:15:00","2011-07-24 10:45:00",41.58713,41.58753,16.3953333333333
"Sub-Optimal",74.9999999989086,"2011-07-25 10:15:00","2011-07-25 11:30:00",41.59021,41.59035,16.1516666666667
"Sub-Optimal",59.9999999991269,"2011-07-26 11:15:00","2011-07-26 12:15:00",41.59307,41.59318,16.16
"Sub-Optimal",59.9999999991269,"2012-06-27 19:01:00","2012-06-27 20:01:00",42.51724,42.51735,16.1975
"Sub-Optimal",555.000000003128,"2012-06-30 05:01:00","2012-06-30 14:16:00",42.52386,42.52492,16.2092105263158
"Sub-Optimal",225.00000000046,"2012-06-30 20:16:00","2012-07-01 00:01:00",42.5256,42.52603,16.1113333333333
"Sub-Optimal",150.000000001552,"2012-07-01 11:46:00","2012-07-01 14:16:00",42.52737,42.52766,16.51
"Sub-Optimal",180.000000001115,"2012-07-01 21:01:00","2012-07-02 00:01:00",42.52843,42.52877,16.5946153846154
"Sub-Optimal",59.9999999991269,"2012-07-02 13:31:00","2012-07-02 14:31:00",42.53031,42.53042,16.652
"Sub-Optimal",74.999999995174,"2012-08-10 08:16:00","2012-08-10 09:31:00",42.63656,42.6367,16.03
"Sub-Optimal",59.9999999991269,"2012-08-11 10:01:00","2012-08-11 11:01:00",42.6395,42.63961,16.18
"Sub-Optimal",135.00000000177,"2012-08-12 09:46:00","2012-08-12 12:01:00",42.64221,42.64247,16.312
"Sub-Optimal",60.0000000028615,"2012-08-13 11:46:00","2012-08-13 12:46:00",42.64518,42.64529,16.168
"Sub-Optimal",89.9999999986903,"2013-06-03 21:16:00","2013-06-03 22:46:00",43.45174,43.45191,16.2885714285714
"Sub-Optimal",59.9999999991269,"2013-06-04 20:31:00","2013-06-04 21:31:00",43.4544,43.45451,16.074
"Sub-Optimal",59.9999999991269,"2013-06-20 22:01:00","2013-06-20 23:01:00",43.4984,43.49852,16.25
"Sub-Optimal",165.000000001334,"2013-06-21 21:31:00","2013-06-22 00:16:00",43.50109,43.5014,16.4833333333333
"Sub-Optimal",105.000000002207,"2013-06-22 23:01:00","2013-06-23 00:46:00",43.504,43.5042,16.07875
"Sub-Optimal",59.9999999991269,"2013-06-25 02:31:00","2013-06-25 03:31:00",43.50988,43.50999,16.044
"Sub-Optimal",59.9999999991269,"2013-06-25 16:01:00","2013-06-25 17:01:00",43.51142,43.51153,16.272
"Sub-Optimal",119.999999998254,"2013-06-26 16:16:00","2013-06-26 18:16:00",43.51419,43.51441,16.2422222222222
"Sub-Optimal",435.000000001139,"2013-06-26 23:31:00","2013-06-27 06:46:00",43.51501,43.51584,16.282
"Sub-Optimal",1290.00000000364,"2013-06-27 12:31:00","2013-06-28 10:01:00",43.5165,43.51895,16.418275862069
"Sub-Optimal",539.999999999611,"2013-06-28 11:31:00","2013-06-28 20:31:00",43.51912,43.52015,16.7394594594595
"Sub-Optimal",660.0000000016,"2013-06-28 22:01:00","2013-06-29 09:01:00",43.52032,43.52158,16.8517777777778
"Sub-Optimal",374.999999998278,"2013-06-29 14:31:00","2013-06-29 20:46:00",43.52221,43.52292,17.4380769230769
"Sub-Optimal",480.000000000484,"2013-06-30 02:16:00","2013-06-30 10:16:00",43.52355,43.52446,17.5648484848485
"Sub-Optimal",360.000000002231,"2013-06-30 16:01:00","2013-06-30 22:01:00",43.52512,43.5258,17.5824
"Sub-Optimal",420.000000001357,"2013-07-01 04:31:00","2013-07-01 11:31:00",43.52654,43.52734,17.5689655172414
"Sub-Optimal",329.999999998932,"2013-07-01 16:31:00","2013-07-01 22:01:00",43.52791,43.52854,18.1126086956522
"Sub-Optimal",450.000000000921,"2013-07-02 05:31:00","2013-07-02 13:01:00",43.5294,43.53025,17.8177419354839
"Sub-Optimal",269.999999999806,"2013-07-02 18:16:00","2013-07-02 22:46:00",43.53085,43.53137,18.2225
"Sub-Optimal",405.000000001576,"2013-07-03 06:46:00","2013-07-03 13:31:00",43.53228,43.53305,17.5682142857143
"Sub-Optimal",225.00000000046,"2013-07-03 19:46:00","2013-07-03 23:31:00",43.53376,43.53419,17.698125
"Sub-Optimal",255.000000000024,"2013-07-04 09:46:00","2013-07-04 14:01:00",43.53536,43.53585,17.6083333333333
"Sub-Optimal",75.0000000026432,"2013-07-04 22:46:00","2013-07-05 00:01:00",43.53685,43.53699,16.305
"Sub-Optimal",195.000000000897,"2013-07-05 11:16:00","2013-07-05 14:31:00",43.53827,43.53864,17.1778571428571
"Sub-Optimal",104.999999998472,"2013-07-06 13:01:00","2013-07-06 14:46:00",43.54121,43.54141,16.675
"Sub-Optimal",74.9999999989086,"2013-07-07 14:01:00","2013-07-07 15:16:00",43.54407,43.54421,16.4883333333333
"Sub-Optimal",74.9999999989086,"2013-08-19 12:31:00","2013-08-19 13:46:00",43.6617,43.66185,16.12
"Sub-Optimal",105.000000002207,"2013-08-31 10:16:00","2013-08-31 12:01:00",43.69432,43.69452,16.17125
"Sub-Optimal",89.9999999986903,"2013-09-01 11:16:00","2013-09-01 12:46:00",43.69718,43.69735,16.1671428571429
"Sub-Optimal",150.000000001552,"2013-09-02 11:16:00","2013-09-02 13:46:00",43.69992,43.7002,16.4381818181818
"Sub-Optimal",165.000000001334,"2013-09-02 22:46:00","2013-09-03 01:31:00",43.70123,43.70154,16.5466666666667
"Sub-Optimal",300.000000003104,"2013-09-03 10:16:00","2013-09-03 15:16:00",43.70254,43.70311,16.5504761904762
"Sub-Optimal",225.00000000046,"2013-09-03 23:16:00","2013-09-04 03:01:00",43.70403,43.70445,16.63125
"Sub-Optimal",285.000000003322,"2013-09-04 11:01:00","2013-09-04 15:46:00",43.70537,43.70591,16.7325
"Sub-Optimal",1950.0000000015,"2013-09-04 22:16:00","2013-09-06 06:46:00",43.70665,43.71036,16.583893129771
"Sub-Optimal",2775.0000000007,"2013-09-06 08:31:00","2013-09-08 06:46:00",43.71056,43.71584,16.7013440860215
"Sub-Optimal",269.999999999806,"2013-09-08 13:01:00","2013-09-08 17:31:00",43.71655,43.71707,16.6552631578947
"Sub-Optimal",389.999999998059,"2013-09-09 00:01:00","2013-09-09 06:31:00",43.71781,43.71855,17.1381481481481
"Sub-Optimal",74.9999999989086,"2013-09-09 15:46:00","2013-09-09 17:01:00",43.71961,43.71975,16.4266666666667
"Sub-Optimal",179.999999997381,"2013-09-10 03:46:00","2013-09-10 06:46:00",43.72098,43.72132,16.8338461538462
"Sub-Optimal",75.0000000026432,"2013-09-11 05:31:00","2013-09-11 06:46:00",43.72392,43.72406,16.2716666666667
"Sub-Optimal",90.0000000024249,"2014-05-11 22:31:00","2014-05-12 00:01:00",44.38887,44.38904,16.1271428571429
"Sub-Optimal",180.000000001115,"2014-05-12 22:46:00","2014-05-13 01:46:00",44.39164,44.39198,16.3923076923077
"Sub-Optimal",225.00000000046,"2014-05-13 22:01:00","2014-05-14 01:46:00",44.39429,44.39472,16.3925
"Sub-Optimal",225.00000000046,"2014-05-14 23:01:00","2014-05-15 02:46:00",44.39715,44.39758,16.9575
"Sub-Optimal",105.000000002207,"2014-05-18 01:16:00","2014-05-18 03:01:00",44.40562,44.40582,16.12375
"Sub-Optimal",149.999999997817,"2014-05-19 16:31:00","2014-05-19 19:01:00",44.4101,44.41039,16.4863636363636
"Sub-Optimal",240.000000000242,"2014-05-20 03:16:00","2014-05-20 07:16:00",44.41133,44.41179,16.2570588235294
"Sub-Optimal",225.00000000046,"2014-05-20 16:31:00","2014-05-20 20:16:00",44.41284,44.41327,16.66875
"Sub-Optimal",210.000000000679,"2014-05-21 17:31:00","2014-05-21 21:01:00",44.4157,44.4161,16.65
"Sub-Optimal",164.999999997599,"2014-05-22 18:46:00","2014-05-22 21:31:00",44.41858,44.41889,16.8266666666667
"Sub-Optimal",90.0000000024249,"2014-06-30 15:46:00","2014-06-30 17:16:00",44.52509,44.52526,16.0642857142857
"Sub-Optimal",90.0000000024249,"2014-07-01 02:46:00","2014-07-01 04:16:00",44.52634,44.52651,16.1828571428571
"Sub-Optimal",135.00000000177,"2014-07-01 15:31:00","2014-07-01 17:46:00",44.5278,44.52806,16.726
"Sub-Optimal",135.00000000177,"2014-07-02 03:31:00","2014-07-02 05:46:00",44.52917,44.52943,15.9925
"Sub-Optimal",165.000000001334,"2014-07-02 15:31:00","2014-07-02 18:16:00",44.53054,44.53085,16.8191666666667
"Sub-Optimal",165.000000001334,"2014-07-03 04:01:00","2014-07-03 06:46:00",44.53197,44.53228,16.0725
"Sub-Optimal",180.000000001115,"2014-07-03 16:01:00","2014-07-03 19:01:00",44.53334,44.53368,16.8084615384615
"Sub-Optimal",134.999999998035,"2014-07-04 16:46:00","2014-07-04 19:01:00",44.53616,44.53642,16.817
"Sub-Optimal",149.999999997817,"2014-07-05 17:31:00","2014-07-05 20:01:00",44.53899,44.53927,16.3472727272727
"Sub-Optimal",105.000000002207,"2014-07-06 18:31:00","2014-07-06 20:16:00",44.54184,44.54204,15.8375
"Sub-Optimal",165.000000001334,"2014-07-07 08:31:00","2014-07-07 11:16:00",44.54344,44.54375,16.3741666666667
"Sub-Optimal",135.00000000177,"2014-07-07 18:46:00","2014-07-07 21:01:00",44.54461,44.54486,16.98
"Sub-Optimal",165.000000001334,"2014-07-08 09:16:00","2014-07-08 12:01:00",44.54626,44.54658,16.75
"Sub-Optimal",120.000000001988,"2014-07-09 10:46:00","2014-07-09 12:46:00",44.54917,44.5494,16.3855555555556
"Sub-Optimal",60.0000000028615,"2014-07-10 12:31:00","2014-07-10 13:31:00",44.55211,44.55223,16.162
"Sub-Optimal",74.9999999989086,"2014-07-26 13:46:00","2014-07-26 15:01:00",44.59609,44.59623,16.1566666666667
"Sub-Optimal",89.9999999986903,"2014-07-27 14:01:00","2014-07-27 15:31:00",44.59886,44.59903,16.22
"Sub-Optimal",329.999999998932,"2014-09-28 00:46:00","2014-09-28 06:16:00",44.76995,44.77058,16.2826086956522
"Sub-Optimal",359.999999998496,"2014-09-29 01:30:00","2014-09-29 07:30:00",44.77277,44.77346,16.3052
"Sub-Optimal",210.000000000679,"2014-09-30 05:00:00","2014-09-30 08:30:00",44.77591,44.77631,16.178
"Sub-Optimal",420.000000001357,"2014-10-01 02:45:00","2014-10-01 09:45:00",44.7784,44.7792,16.3341379310345
"Sub-Optimal",239.999999996508,"2014-10-02 06:45:00","2014-10-02 10:45:00",44.78159,44.78205,16.2952941176471
"Sub-Optimal",150.000000005286,"2014-10-03 08:30:00","2014-10-03 11:00:00",44.78453,44.78482,16.2009090909091
"Sub-Optimal",119.999999998254,"2014-10-05 22:16:00","2014-10-06 00:16:00",44.79158,44.79181,16.1533333333333
"Sub-Optimal",210.000000000679,"2015-07-13 11:16:00","2015-07-13 14:46:00",45.56019,45.56059,16.5093333333333
"Sub-Optimal",299.999999999369,"2015-07-13 21:31:00","2015-07-14 02:31:00",45.56136,45.56193,16.4947619047619
"Sub-Optimal",269.999999999806,"2015-07-14 11:01:00","2015-07-14 15:31:00",45.5629,45.56342,16.8405263157895
"Sub-Optimal",180.000000001115,"2015-07-14 23:31:00","2015-07-15 02:31:00",45.56433,45.56467,16.26
"Sub-Optimal",209.999999996944,"2015-07-15 12:31:00","2015-07-15 16:01:00",45.56581,45.56621,16.916
"Sub-Optimal",179.999999997381,"2015-07-16 13:16:00","2015-07-16 16:16:00",45.56864,45.56898,16.8015384615385
"Sub-Optimal",119.999999998254,"2015-07-17 14:31:00","2015-07-17 16:31:00",45.57152,45.57175,16.5944444444444
"Sub-Optimal",119.999999998254,"2015-07-21 16:46:00","2015-07-21 18:46:00",45.58274,45.58296,16.3155555555556
"Sub-Optimal",120.000000001988,"2015-07-24 18:46:00","2015-07-24 20:46:00",45.59118,45.59141,16.0811111111111
"Sub-Optimal",104.999999998472,"2015-07-25 08:46:00","2015-07-25 10:31:00",45.59278,45.59298,16.2025
"Sub-Optimal",89.9999999986903,"2015-07-26 09:46:00","2015-07-26 11:16:00",45.59564,45.59581,16.31
"Sub-Optimal",134.999999998035,"2015-07-27 10:16:00","2015-07-27 12:31:00",45.59843,45.59869,16.416
"Sub-Optimal",134.999999998035,"2015-07-27 20:31:00","2015-07-27 22:46:00",45.5996,45.59986,16.489
"Sub-Optimal",269.999999999806,"2015-07-28 09:46:00","2015-07-28 14:16:00",45.60111,45.60163,16.7563157894737
"Sub-Optimal",135.00000000177,"2015-07-28 21:46:00","2015-07-29 00:01:00",45.60248,45.60274,16.191
"Sub-Optimal",164.999999997599,"2015-07-29 11:31:00","2015-07-29 14:16:00",45.60405,45.60437,16.9516666666667
"Sub-Optimal",74.9999999989086,"2015-07-30 13:01:00","2015-07-30 14:16:00",45.60697,45.60711,16.5816666666667
"Sub-Optimal",89.9999999986903,"2015-08-14 14:01:00","2015-08-14 15:31:00",45.64818,45.64835,16.21
"Sub-Optimal",89.9999999986903,"2015-08-15 14:31:00","2015-08-15 16:01:00",45.65097,45.65114,16.0857142857143
"Sub-Optimal",329.999999998932,"2015-08-15 23:16:00","2015-08-16 04:46:00",45.65197,45.6526,16.4547826086957
"Sub-Optimal",179.999999997381,"2015-08-16 14:31:00","2015-08-16 17:31:00",45.65371,45.65405,16.3661538461538
"Sub-Optimal",119.999999998254,"2015-08-17 02:31:00","2015-08-17 04:31:00",45.65508,45.65531,16.44
"Sub-Optimal",74.9999999989086,"2015-08-17 15:31:00","2015-08-17 16:46:00",45.65657,45.65671,16.1833333333333
"Sub-Optimal",120.000000001988,"2015-09-04 06:01:00","2015-09-04 08:01:00",45.7048,45.70502,16.1388888888889
"Sub-Optimal",225.00000000046,"2015-09-05 06:16:00","2015-09-05 10:01:00",45.70756,45.70799,16.186875
"Sub-Optimal",239.999999996508,"2015-09-06 07:16:00","2015-09-06 11:16:00",45.71042,45.71088,16.2564705882353
"Sub-Optimal",119.999999998254,"2015-09-07 09:31:00","2015-09-07 11:31:00",45.71342,45.71364,16.18
"Sub-Optimal",314.999999999151,"2015-09-07 19:46:00","2015-09-08 01:01:00",45.71459,45.71518,16.1831818181818
"Sub-Optimal",255.000000000024,"2015-09-08 09:16:00","2015-09-08 13:31:00",45.71613,45.71661,16.4527777777778
"Sub-Optimal",240.000000003977,"2015-09-08 20:16:00","2015-09-09 00:16:00",45.71738,45.71784,16.4435294117647
"Sub-Optimal",255.000000000024,"2015-09-09 10:01:00","2015-09-09 14:16:00",45.71895,45.71944,16.6777777777778
"Sub-Optimal",210.000000004413,"2015-09-09 21:01:00","2015-09-10 00:31:00",45.72021,45.72061,16.3206666666667
"Sub-Optimal",164.999999997599,"2015-09-10 11:31:00","2015-09-10 14:16:00",45.72186,45.72218,16.5275
"Sub-Optimal",89.9999999986903,"2015-09-11 12:46:00","2015-09-11 14:16:00",45.72475,45.72492,16.1771428571429
"Sub-Optimal",165.000000005068,"2016-04-17 21:46:00","2016-04-18 00:31:00",46.32577,46.32609,16.5116666666667
"Sub-Optimal",165.000000001334,"2016-05-01 20:16:00","2016-05-01 23:01:00",46.36396,46.36427,16.48
"Sub-Optimal",75.0000000063778,"2016-05-29 18:46:00","2016-05-29 20:01:00",46.4405,46.44064,16.25
"Sub-Optimal",59.9999999991269,"2016-05-30 19:46:00","2016-05-30 20:46:00",46.44335,46.44347,16.234
"Sub-Optimal",75.0000000026432,"2016-06-25 17:16:00","2016-06-25 18:31:00",46.5143,46.51444,16.2116666666667
"Sub-Optimal",105.000000002207,"2016-06-26 17:31:00","2016-06-26 19:16:00",46.51707,46.51727,16.62125
"Sub-Optimal",74.9999999989086,"2016-07-12 19:46:00","2016-07-12 21:01:00",46.56116,46.5613,16.0666666666667
"Sub-Optimal",180.000000001115,"2016-07-13 08:01:00","2016-07-13 11:01:00",46.56256,46.5629,16.1030769230769
"Sub-Optimal",269.999999999806,"2016-07-13 17:46:00","2016-07-13 22:16:00",46.56367,46.56419,16.7294736842105
"Sub-Optimal",269.999999999806,"2016-07-14 08:16:00","2016-07-14 12:46:00",46.56533,46.56584,16.6047368421053
"Sub-Optimal",300.000000003104,"2016-07-14 18:01:00","2016-07-14 23:01:00",46.56644,46.56701,17.2457142857143
"Sub-Optimal",225.00000000046,"2016-07-15 09:16:00","2016-07-15 13:01:00",46.56818,46.56861,16.91625
"Sub-Optimal",150.000000005286,"2016-07-15 20:16:00","2016-07-15 22:46:00",46.56944,46.56972,16.3872727272727
"Sub-Optimal",135.00000000177,"2016-07-16 11:16:00","2016-07-16 13:31:00",46.57115,46.57141,16.471
"Sub-Optimal",75.0000000026432,"2016-07-17 12:46:00","2016-07-17 14:01:00",46.57406,46.5742,16.2083333333333
"Sub-Optimal",105.000000002207,"2016-07-21 14:31:00","2016-07-21 16:16:00",46.58522,46.58542,16.335
"Sub-Optimal",120.000000001988,"2017-05-21 20:16:00","2017-05-21 22:16:00",47.41875,47.41898,16.4388888888889
"Sub-Optimal",59.9999999953923,"2017-05-22 21:31:00","2017-05-22 22:31:00",47.42163,47.42175,16.35
"Sub-Optimal",194.999999993428,"2017-06-18 18:31:00","2017-06-18 21:46:00",47.49526,47.49564,17.1621428571429
"Sub-Optimal",329.999999995198,"2017-06-19 05:46:00","2017-06-19 11:16:00",47.49655,47.49718,16.3295652173913
"Sub-Optimal",225.00000000046,"2017-06-19 19:01:00","2017-06-19 22:46:00",47.49806,47.49849,16.825625
"Sub-Optimal",135.00000000177,"2017-06-20 10:01:00","2017-06-20 12:16:00",47.49977,47.50003,16.344
"Sub-Optimal",240.000000000242,"2017-06-20 19:31:00","2017-06-20 23:31:00",47.50086,47.50131,16.7988235294118
"Sub-Optimal",119.999999998254,"2017-06-21 11:01:00","2017-06-21 13:01:00",47.50263,47.50286,16.2811111111111
"Sub-Optimal",75.0000000063778,"2017-06-21 22:31:00","2017-06-21 23:46:00",47.50394,47.50408,16.0933333333333
"Sub-Optimal",59.9999999953923,"2017-07-22 13:16:00","2017-07-22 14:16:00",47.58782,47.58793,16.072
"Sub-Optimal",119.999999998254,"2017-07-23 13:16:00","2017-07-23 15:16:00",47.59056,47.59078,16.9988888888889
"Sub-Optimal",59.9999999953923,"2017-07-24 14:46:00","2017-07-24 15:46:00",47.59347,47.59358,16.48
"Sub-Optimal",59.9999999953923,"2017-09-28 06:31:00","2017-09-28 07:31:00",47.77335,47.77346,16.142
"Sub-Optimal",104.999999994737,"2018-06-14 14:01:00","2018-06-14 15:46:00",48.48379,48.48399,16.3875
"Sub-Optimal",89.9999999986903,"2018-06-15 14:46:00","2018-06-15 16:16:00",48.48662,48.48679,16.6042857142857
"Sub-Optimal",104.999999998472,"2018-06-23 20:46:00","2018-06-23 22:31:00",48.50922,48.50942,16.1
"Sub-Optimal",60.0000000028615,"2018-06-24 21:46:00","2018-06-24 22:46:00",48.51207,48.51219,16.042
"Sub-Optimal",90.0000000024249,"2018-07-11 12:31:00","2018-07-11 14:01:00",48.55759,48.55776,16.1942857142857
"Sub-Optimal",74.9999999989086,"2018-07-12 13:16:00","2018-07-12 14:31:00",48.56042,48.56056,16.1533333333333
"Sub-Optimal",105.000000002207,"2019-07-01 12:46:00","2019-07-01 14:31:00",49.53022,49.53042,16.3225
"Sub-Optimal",74.9999999989086,"2019-07-05 16:01:00","2019-07-05 17:16:00",49.54155,49.5417,16.2333333333333
"Sub-Optimal",59.9999999991269,"2019-07-06 16:46:00","2019-07-06 17:46:00",49.54438,49.54449,16.078
"Sub-Optimal",135.00000000177,"2019-07-11 20:16:00","2019-07-11 22:31:00",49.55848,49.55873,16.159
"Sub-Optimal",389.999999998059,"2019-07-12 07:01:00","2019-07-12 13:31:00",49.55971,49.56045,16.522962962963
"Sub-Optimal",270.00000000354,"2019-07-12 19:31:00","2019-07-13 00:01:00",49.56113,49.56165,16.6647368421053
"Sub-Optimal",254.999999996289,"2019-07-13 09:31:00","2019-07-13 13:46:00",49.56273,49.56322,16.8711111111111
"Sub-Optimal",210.000000004413,"2019-07-13 20:16:00","2019-07-13 23:46:00",49.56396,49.56436,16.732
"Sub-Optimal",225.00000000046,"2019-07-14 11:01:00","2019-07-14 14:46:00",49.56564,49.56607,16.9075
"Sub-Optimal",150.000000001552,"2019-07-14 21:46:00","2019-07-15 00:16:00",49.56687,49.56715,16.7236363636364
"Sub-Optimal",210.000000000679,"2019-07-15 11:46:00","2019-07-15 15:16:00",49.56847,49.56887,17.042
"Sub-Optimal",165.000000005068,"2019-07-16 12:46:00","2019-07-16 15:31:00",49.57132,49.57163,16.8033333333333
"Sub-Optimal",134.999999998035,"2019-07-16 23:46:00","2019-07-17 02:01:00",49.57258,49.57283,16.505
"Sub-Optimal",225.00000000046,"2019-07-17 13:01:00","2019-07-17 16:46:00",49.57409,49.57452,16.89125
"Sub-Optimal",240.000000003977,"2019-07-18 13:46:00","2019-07-18 17:46:00",49.57691,49.57737,16.9058823529412
"Sub-Optimal",225.00000000046,"2019-07-19 00:46:00","2019-07-19 04:31:00",49.57817,49.5786,16.268125
"Sub-Optimal",209.999999996944,"2019-07-19 14:31:00","2019-07-19 18:01:00",49.57974,49.58014,16.9213333333333
"Sub-Optimal",119.999999998254,"2019-07-20 15:31:00","2019-07-20 17:31:00",49.58259,49.58282,16.79
"Sub-Optimal",74.9999999989086,"2019-07-21 16:46:00","2019-07-21 18:01:00",49.58548,49.58562,16.13
"Sub-Optimal",75.0000000026432,"2019-07-22 17:16:00","2019-07-22 18:31:00",49.58827,49.58842,16.0816666666667
